0.500000,0.555231,362,2.791166,119.452708
0.500000,0.579063,374,3.038515,136.714631
0.500000,0.534675,375,2.475671,120.530046
0.500000,0.563689,348,2.703588,125.930461
0.500000,0.546264,365,2.259488,114.935536
0.500000,0.560355,446,4.614902,174.888571
0.500000,0.546051,359,3.859307,137.165394
0.500000,0.517725,370,4.612280,145.312408
0.500000,0.544063,422,3.497020,150.394868
0.500000,0.556952,374,4.422077,141.403043
