0,0.595157025392111,240,4.918138,76.523606,188.676438083333,,Percent Loss:,,,,,,,,,,,,,,,,
0,0.539059972827845,286,3.541163,80.88137,,,Trial,0,0.25,0.5,1,2,3,4,5,10,20,30,40,50,100,500,1000
0,0.524148449415353,190,3.721926,54.18292,,,1,0.595157025392111,0.509704844401668,0.532076856787208,0.50646854315705,0.539636399467902,0.48580241313617,0.460308193124923,0.529653997254698,0.475767294357945,0.510343878007642,0.527759219124285,0.543231998056306,0.511974956936531,0.494342512968701,0.50067184868947,0.497000477799996
0,0.533244467285517,285,4.329776,85.693331,,,2,0.539059972827845,0.515660698371547,0.539554625102167,0.509784213336684,0.518085357227069,0.504641448131817,0.507170992829007,0.521658662667326,0.509070333664826,0.51179670400412,0.539859741660922,0.522791328856258,0.521166020977039,0.512021458180931,0.500546911987984,0.50227296387549
0,0.54070495352845,268,4.963487,95.477116,,,3,0.524148449415353,0.531517643028434,0.558752442289601,0.507984192263205,0.516633114418666,0.537709873402568,0.507962745160367,0.553605629406841,0.514610822337732,0.523874105597905,0.547478234764335,0.493952604705603,0.511525005145092,0.456575393046621,0.501083651148334,0.5192694555765
0,0.517145775572742,196,3.518839,51.945181,,,4,0.533244467285517,0.50648225295784,0.521999152369441,0.531568479316671,0.525137529292493,0.458486061768078,0.524455169293417,0.530500103228675,0.5187331514633,0.513720161105472,0.500756738372587,0.551309684179015,0.497673181757745,0.516141429669485,0.514141843507831,0.523524013459774
0,0.513343715711606,289,3.738077,93.200962,,,5,0.54070495352845,0.542621555796825,0.506411268396218,0.5482463896257,0.507968223014338,0.501199670747299,0.444809238084456,0.520528150569875,0.540072807940616,0.541604678224749,0.551727143313675,0.551309684179015,0.544219925514889,0.498245007348491,0.455780390070332,0.550423084306747
0,0.516822654187665,176,4.227265,47.760344,,,6,0.517145775572742,0.604751174304938,0.549458597811414,0.537907437421214,0.535838968391256,0.525387070791444,0.50229434619507,0.500503437261301,0.528484150593353,0.525289174186746,0.42347699916212,0.535801387367652,0.485041047585814,0.543745995586246,0.523890869889709,0.512389484456524
0,0.528605681439256,202,3.013055,59.258419,,,7,0.513343715711606,0.521359382207211,0.509059490655303,0.523600159299084,0.527547217088984,0.500070974839419,0.519974645187224,0.541395960665415,0.49519835750712,0.508738119945315,0.539713099878486,0.528583548145006,0.506867379093027,0.545732260601295,0.538246002849454,0.535790770675037
0,0.512778453886449,198,4.142083,55.818546,,,8,0.516822654187665,0.538039689547799,0.519104021396504,0.528007158780495,0.523399569548025,0.547051909600821,0.539811105587883,0.527434488203322,0.510486843777806,0.532019466288514,0.537350722815839,0.503304243344084,0.531156179155689,0.516504727320313,0.509999189035764,0.518768437229514
0.25,0.509704844401668,240,2.895079,56.616892,,,9,0.528605681439256,0.505656183651805,0.518997977283336,0.502355051207697,0.54859244380114,0.536163964132846,0.514041766889147,0.512776550496225,0.544672993385703,0.545275375013687,0.522358684872988,0.546923336314455,0.536209275814484,0.532963874600203,0.549421501928327,0.504036847346706
0.25,0.515660698371547,256,3.679822,76.506555,,,10,0.512778453886449,0.501370125514995,0.509768585576178,0.400367625940605,0.576018494165202,0.526851286329306,0.516151035322777,0.526249617724014,0.495704961277013,0.487349956893693,0.479128577202132,0.510389506518436,0.515947437499012,0.517727720989935,0.508747254136574,0.508103892581039
0.25,0.531517643028434,271,4.034203,90.556314,,,Average:,0.532101114924699,0.527716354978306,0.526518301766737,0.509628925034841,0.531885731641508,0.512336467287977,0.503697923767427,0.526430659747769,0.513280171630542,0.520001161926784,0.516960916116737,0.528759732166583,0.516178040947932,0.513400038031222,0.510252946324378,0.517157942730733
0.25,0.50648225295784,233,3.795166,80.216933,,,,,,,,,,,,,,,,,,,
0.25,0.542621555796825,232,2.979764,60.960029,,,Packets Received:,,,,,,,,,,,,,,,,
0.25,0.604751174304938,248,4.458844,81.375072,,,Trial,0,0.25,0.5,1,2,3,4,5,10,20,30,40,50,100,500,1000
0.25,0.521359382207211,204,3.282125,56.071906,,,1,240,240,282,210,234,253,268,234,247,252,244,257,242,217,233,229
0.25,0.538039689547799,281,2.649429,77.616894,,,2,286,256,257,245,251,249,334,296,219,215,213,286,221,227,269,213
0.25,0.505656183651805,272,3.056953,83.432553,,,3,190,271,267,246,222,249,257,208,282,212,200,276,217,259,216,233
0.25,0.501370125514995,264,3.432671,83.986549,,,4,285,233,239,229,265,264,210,238,247,241,256,272,235,236,247,213
0.5,0.532076856787208,282,2.79871,76.539502,,,5,268,232,245,234,210,244,258,211,230,251,265,272,225,213,205,275
0.5,0.539554625102167,257,3.920391,86.260996,,,6,196,248,290,197,210,198,223,292,203,246,253,247,255,287,226,202
0.5,0.558752442289601,267,3.864982,83.934518,,,7,289,204,233,286,237,277,214,212,245,243,180,247,194,218,238,220
0.5,0.521999152369441,239,3.917634,78.922066,,,8,176,281,276,207,232,187,227,234,234,222,178,238,348,260,279,224
0.5,0.506411268396218,245,2.80639,75.171088,,,9,202,272,271,267,218,270,266,251,222,260,225,214,231,195,206,263
0.5,0.549458597811414,290,3.848879,79.887055,,,10,198,264,223,271,270,193,293,290,256,180,220,233,272,241,208,240
0.5,0.509059490655303,233,4.217931,71.332764,,,Average:,233,250.1,258.3,239.2,234.9,238.4,255,246.6,238.5,232.2,223.4,254.2,244,235.3,232.7,231.2
0.5,0.519104021396504,276,3.484754,92.730822,,,,,,,,,,,,,,,,,,,
0.5,0.518997977283336,271,3.794428,71.265563,,,Average Delay Per Packet:,,,,,,,,,,,,,,,,
0.5,0.509768585576178,223,3.388768,71.705884,,,Trial,0,0.25,0.5,1,2,3,4,5,10,20,30,40,50,100,500,1000
1,0.50646854315705,210,4.044842,76.720952,,,1,4.918138,2.895079,2.79871,4.044842,5.147545,3.737922,2.10131,4.06209,3.144038,4.456047,2.497658,4.427455,4.064636,3.917428,4.020284,2.731498
1,0.509784213336684,245,3.389032,86.994699,,,2,3.541163,3.679822,3.920391,3.389032,3.430867,3.405202,4.681588,3.351721,3.53235,4.220088,3.596739,3.608948,3.113824,3.299632,3.133569,4.65273
1,0.507984192263205,246,3.904136,83.366405,,,3,3.721926,4.034203,3.864982,3.904136,2.955289,3.798217,1.73334,5.734492,3.456545,3.525785,3.47598,2.318962,3.791907,3.182154,3.389201,3.003306
1,0.531568479316671,229,3.251953,65.536256,,,4,4.329776,3.795166,3.917634,3.251953,2.661382,3.837065,3.684517,2.667664,3.141146,4.024132,4.360657,3.350002,4.434312,2.924442,2.568126,4.071087
1,0.5482463896257,234,3.84351,73.507215,,,5,4.963487,2.979764,2.80639,3.84351,2.442785,3.57202,2.38733,3.519598,3.604449,3.77129,2.967258,3.350002,3.45996,3,1.156814,3.187872
1,0.537907437421214,197,3.954742,54.28946,,,6,3.518839,4.458844,3.848879,3.954742,3.185717,3.689438,3.152562,3.775995,3.305898,2.732909,4.170587,4.46596,4.035986,4.30574,2.275041,4.800098
1,0.523600159299084,286,3.183032,85.563144,,,7,3.738077,3.282125,4.217931,3.183032,3.577334,3.66115,3.055693,4.150612,4.096201,3.263278,3.154352,1.423198,3.336138,3.499455,2.610053,3.814986
1,0.528007158780495,207,4.254685,56.845614,,,8,4.227265,2.649429,3.484754,4.254685,3.397385,3.770444,3.289006,1.899853,4.869018,3.276268,3.966489,3,3.19744,3.37761,2.593385,4.754027
1,0.502355051207697,267,3.0667,72.049395,,,9,3.013055,3.056953,3.794428,3.0667,4.866132,2.849175,4.588284,3.044981,2.582626,3.025484,3.287581,3.552018,2.106377,2.76582,6.535656,3.464909
